# CIDR,network(start) address,end address,prefix,subnet mask,number of addresses
37.233.128.0/17,37.233.128.0,37.233.255.255,17,255.255.128.0,32768
45.8.36.0/22,45.8.36.0,45.8.39.255,22,255.255.252.0,1024
45.9.32.0/22,45.9.32.0,45.9.35.255,22,255.255.252.0,1024
45.9.44.0/22,45.9.44.0,45.9.47.255,22,255.255.252.0,1024
45.11.188.0/22,45.11.188.0,45.11.191.255,22,255.255.252.0,1024
45.13.40.0/22,45.13.40.0,45.13.43.255,22,255.255.252.0,1024
45.65.112.0/22,45.65.112.0,45.65.115.255,22,255.255.252.0,1024
45.67.14.0/24,45.67.14.0,45.67.14.255,24,255.255.255.0,256
45.81.28.0/22,45.81.28.0,45.81.31.255,22,255.255.252.0,1024
45.90.252.0/22,45.90.252.0,45.90.255.255,22,255.255.252.0,1024
45.136.52.0/22,45.136.52.0,45.136.55.255,22,255.255.252.0,1024
45.138.44.0/22,45.138.44.0,45.138.47.255,22,255.255.252.0,1024
45.141.217.0/24,45.141.217.0,45.141.217.255,24,255.255.255.0,256
45.143.108.0/22,45.143.108.0,45.143.111.255,22,255.255.252.0,1024
45.154.88.0/22,45.154.88.0,45.154.91.255,22,255.255.252.0,1024
45.154.156.0/22,45.154.156.0,45.154.159.255,22,255.255.252.0,1024
45.157.152.0/22,45.157.152.0,45.157.155.255,22,255.255.252.0,1024
46.31.64.0/24,46.31.64.0,46.31.64.255,24,255.255.255.0,256
46.49.0.0/17,46.49.0.0,46.49.127.255,17,255.255.128.0,32768
46.174.216.0/21,46.174.216.0,46.174.223.255,21,255.255.248.0,2048
46.175.134.0/24,46.175.134.0,46.175.134.255,24,255.255.255.0,256
46.245.239.0/24,46.245.239.0,46.245.239.255,24,255.255.255.0,256
62.3.11.0/24,62.3.11.0,62.3.11.255,24,255.255.255.0,256
62.3.30.0/24,62.3.30.0,62.3.30.255,24,255.255.255.0,256
62.106.90.0/24,62.106.90.0,62.106.90.255,24,255.255.255.0,256
62.168.160.0/19,62.168.160.0,62.168.191.255,19,255.255.224.0,8192
62.212.32.0/19,62.212.32.0,62.212.63.255,19,255.255.224.0,8192
62.233.61.0/24,62.233.61.0,62.233.61.255,24,255.255.255.0,256
77.74.40.0/21,77.74.40.0,77.74.47.255,21,255.255.248.0,2048
77.91.64.0/20,77.91.64.0,77.91.79.255,20,255.255.240.0,4096
77.92.224.0/19,77.92.224.0,77.92.255.255,19,255.255.224.0,8192
77.242.48.0/20,77.242.48.0,77.242.63.255,20,255.255.240.0,4096
78.40.104.0/22,78.40.104.0,78.40.107.255,22,255.255.252.0,1024
78.139.128.0/18,78.139.128.0,78.139.191.255,18,255.255.192.0,16384
79.99.92.0/22,79.99.92.0,79.99.95.255,22,255.255.252.0,1024
79.99.248.0/21,79.99.248.0,79.99.255.255,21,255.255.248.0,2048
80.71.144.0/23,80.71.144.0,80.71.145.255,23,255.255.254.0,512
80.77.48.0/20,80.77.48.0,80.77.63.255,20,255.255.240.0,4096
80.83.128.0/20,80.83.128.0,80.83.143.255,20,255.255.240.0,4096
80.92.176.0/20,80.92.176.0,80.92.191.255,20,255.255.240.0,4096
80.241.176.0/20,80.241.176.0,80.241.191.255,20,255.255.240.0,4096
80.241.240.0/20,80.241.240.0,80.241.255.255,20,255.255.240.0,4096
81.16.240.0/20,81.16.240.0,81.16.255.255,20,255.255.240.0,4096
81.95.160.0/20,81.95.160.0,81.95.175.255,20,255.255.240.0,4096
82.211.128.0/18,82.211.128.0,82.211.191.255,18,255.255.192.0,16384
84.38.245.0/24,84.38.245.0,84.38.245.255,24,255.255.255.0,256
85.114.224.0/19,85.114.224.0,85.114.255.255,19,255.255.224.0,8192
85.117.32.0/19,85.117.32.0,85.117.63.255,19,255.255.224.0,8192
85.118.96.0/19,85.118.96.0,85.118.127.255,19,255.255.224.0,8192
85.209.80.0/22,85.209.80.0,85.209.83.255,22,255.255.252.0,1024
85.238.32.0/19,85.238.32.0,85.238.63.255,19,255.255.224.0,8192
87.253.32.0/19,87.253.32.0,87.253.63.255,19,255.255.224.0,8192
88.210.192.0/18,88.210.192.0,88.210.255.255,18,255.255.192.0,16384
88.218.112.0/22,88.218.112.0,88.218.115.255,22,255.255.252.0,1024
89.150.0.0/23,89.150.0.0,89.150.1.255,23,255.255.254.0,512
89.232.0.0/18,89.232.0.0,89.232.63.255,18,255.255.192.0,16384
91.92.112.0/23,91.92.112.0,91.92.113.255,23,255.255.254.0,512
91.151.128.0/20,91.151.128.0,91.151.143.255,20,255.255.240.0,4096
91.184.96.0/19,91.184.96.0,91.184.127.255,19,255.255.224.0,8192
91.192.8.0/24,91.192.8.0,91.192.8.255,24,255.255.255.0,256
91.193.56.0/23,91.193.56.0,91.193.57.255,23,255.255.254.0,512
91.194.7.0/24,91.194.7.0,91.194.7.255,24,255.255.255.0,256
91.200.136.0/22,91.200.136.0,91.200.139.255,22,255.255.252.0,1024
91.201.96.0/22,91.201.96.0,91.201.99.255,22,255.255.252.0,1024
91.202.56.0/22,91.202.56.0,91.202.59.255,22,255.255.252.0,1024
91.202.96.0/22,91.202.96.0,91.202.99.255,22,255.255.252.0,1024
91.205.157.0/24,91.205.157.0,91.205.157.255,24,255.255.255.0,256
91.206.130.0/23,91.206.130.0,91.206.131.255,23,255.255.254.0,512
91.208.144.0/24,91.208.144.0,91.208.144.255,24,255.255.255.0,256
91.209.131.0/24,91.209.131.0,91.209.131.255,24,255.255.255.0,256
91.209.135.0/24,91.209.135.0,91.209.135.255,24,255.255.255.0,256
91.210.120.0/22,91.210.120.0,91.210.123.255,22,255.255.252.0,1024
91.211.86.0/24,91.211.86.0,91.211.86.255,24,255.255.255.0,256
91.212.213.0/24,91.212.213.0,91.212.213.255,24,255.255.255.0,256
91.212.225.0/24,91.212.225.0,91.212.225.255,24,255.255.255.0,256
91.219.232.0/22,91.219.232.0,91.219.235.255,22,255.255.252.0,1024
91.221.52.0/23,91.221.52.0,91.221.53.255,23,255.255.254.0,512
91.223.53.0/24,91.223.53.0,91.223.53.255,24,255.255.255.0,256
91.223.245.0/24,91.223.245.0,91.223.245.255,24,255.255.255.0,256
91.224.62.0/23,91.224.62.0,91.224.63.255,23,255.255.254.0,512
91.225.152.0/22,91.225.152.0,91.225.155.255,22,255.255.252.0,1024
91.226.179.0/24,91.226.179.0,91.226.179.255,24,255.255.255.0,256
91.227.255.0/24,91.227.255.0,91.227.255.255,24,255.255.255.0,256
91.232.26.0/24,91.232.26.0,91.232.26.255,24,255.255.255.0,256
91.233.15.0/24,91.233.15.0,91.233.15.255,24,255.255.255.0,256
